[INFO] [1784294564.810856174] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[INFO] [1784294564.817677833] [unitree_safe_cmd_node]: output mode: Twist -> /cmd_vel
[WARN] [1784294564.827038826] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1784294565.359422298] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1
[WARN] [1784294565.859516272] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=2
[WARN] [1784294566.409483032] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=3
[INFO] [1784294566.909907581] [unitree_safe_cmd_node]: Move x=0.129, z=0.113, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=4
[INFO] [1784294656.862287270] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=861
[INFO] [1784294657.409030370] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=865
[INFO] [1784294657.909006790] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=870
[INFO] [1784294658.410006564] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=875
[INFO] [1784294658.909511197] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=880
[INFO] [1784294659.412353012] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=885
[INFO] [1784294659.959345019] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=891
[INFO] [1784294660.459696705] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=896
[INFO] [1784294661.009425187] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=901
[INFO] [1784294661.509542276] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=906
[INFO] [1784294662.011934873] [unitree_safe_cmd_node]: Move x=0.200, z=0.061, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=911
[INFO] [1784294662.558973684] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=917
[INFO] [1784294663.059392503] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=921
[INFO] [1784294663.560154446] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=926
[INFO] [1784294664.110370658] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=931
[INFO] [1784294664.658983811] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=937
[INFO] [1784294665.209189458] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=942
[INFO] [1784294665.709432426] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=947
[INFO] [1784294666.258947920] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=953
[INFO] [1784294666.758951712] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=958
[INFO] [1784294667.259595748] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=963
[INFO] [1784294667.811311902] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=968
[INFO] [1784294668.313764558] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=972
[INFO] [1784294668.859377730] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=978
[INFO] [1784294669.409964598] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=983
[INFO] [1784294669.910028032] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=988
[INFO] [1784294670.459357045] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=994
[INFO] [1784294670.961348638] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=998
[INFO] [1784294671.509180366] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1004
[INFO] [1784294672.009762584] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1009
[INFO] [1784294672.510494114] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1014
[INFO] [1784294673.010617318] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1019
[INFO] [1784294673.558961523] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1025
[INFO] [1784294674.059102558] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1030
[INFO] [1784294674.609666760] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1034
[INFO] [1784294675.159258287] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1041
[INFO] [1784294675.658978373] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1046
[INFO] [1784294676.158977555] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1051
[INFO] [1784294676.710116309] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1056
[INFO] [1784294677.258995080] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1062
[INFO] [1784294677.759434356] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1067
[INFO] [1784294678.310240518] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1072
[INFO] [1784294678.859134400] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1078
[INFO] [1784294679.409435000] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1083
[INFO] [1784294679.915287937] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1088
[INFO] [1784294680.459016361] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1094
[INFO] [1784294680.965448139] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1099
[INFO] [1784294681.509281729] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1104
[INFO] [1784294682.058952266] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1110
[INFO] [1784294682.610636310] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1115
[INFO] [1784294683.159026807] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1121
[INFO] [1784294683.659461089] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1126
[INFO] [1784294684.209218511] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1131
[INFO] [1784294684.712049442] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1135
[INFO] [1784294685.260619216] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1141
[INFO] [1784294685.809347715] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1144
[INFO] [1784294686.359561174] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1148
[INFO] [1784294686.914884962] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1154
[INFO] [1784294687.459534615] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1158
[INFO] [1784294687.967197836] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1162
[INFO] [1784294688.509312445] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1165
[INFO] [1784294689.061817931] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1170
[INFO] [1784294689.608956209] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1174
[INFO] [1784294690.109214799] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1179
[INFO] [1784294690.609528677] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1182
[INFO] [1784294691.159025187] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1186
[INFO] [1784294691.661686476] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1189
[INFO] [1784294692.213048878] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1192
[INFO] [1784294692.719143903] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1196
[INFO] [1784294693.259442434] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1201
[INFO] [1784294693.809362294] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1206
[INFO] [1784294694.358957982] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1212
[INFO] [1784294694.909177779] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1218
[INFO] [1784294695.409398561] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1224
[INFO] [1784294695.959660009] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1230
[INFO] [1784294696.509932245] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1237
[INFO] [1784294697.059098180] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1243
[INFO] [1784294697.559479863] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1248
[INFO] [1784294698.109096169] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1255
[INFO] [1784294698.612117261] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1260
[INFO] [1784294699.159983788] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1266
[INFO] [1784294699.709398823] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1273
[INFO] [1784294700.259061676] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1279
[INFO] [1784294700.759100876] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1285
[INFO] [1784294701.259539096] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1290
[INFO] [1784294701.812041829] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1297
[INFO] [1784294702.359253642] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1303
[INFO] [1784294702.859347874] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1308
[INFO] [1784294703.413648405] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1315
[INFO] [1784294703.959252070] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1321
[INFO] [1784294704.509041025] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1327
[INFO] [1784294705.009435066] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1333
[INFO] [1784294705.510388388] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1338
[INFO] [1784294706.059423771] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1344
[INFO] [1784294706.610362342] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1349
[INFO] [1784294707.112107524] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1354
[INFO] [1784294707.659101996] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1360
[INFO] [1784294708.212743172] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1365
[INFO] [1784294708.760184364] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1371
[INFO] [1784294709.309897063] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1376
[INFO] [1784294709.859038636] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1382
[INFO] [1784294710.359116092] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1387
[INFO] [1784294710.859007324] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1392
[INFO] [1784294711.409900563] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1397
[INFO] [1784294711.909766536] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1402
[INFO] [1784294712.458989200] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1408
[INFO] [1784294712.959686315] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1413
[INFO] [1784294713.509851273] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1418
[INFO] [1784294714.058940183] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1424
[INFO] [1784294714.560388470] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1429
[INFO] [1784294715.111772897] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1433
[INFO] [1784294715.609809186] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1438
[INFO] [1784294716.111767228] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1443
[INFO] [1784294716.611178445] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1447
[INFO] [1784294717.159073849] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1453
[INFO] [1784294717.709392153] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1458
[INFO] [1784294718.209220702] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1463
[INFO] [1784294718.711024342] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1468
[INFO] [1784294719.259063552] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1474
[INFO] [1784294719.780208806] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1479
[INFO] [1784294720.310272366] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1482
[INFO] [1784294720.874565267] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1486
[INFO] [1784294721.409643469] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1490
[INFO] [1784294721.910093341] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1495
[INFO] [1784294722.459033451] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1500
[INFO] [1784294722.961066342] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1504
[INFO] [1784294723.509295362] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1509
[INFO] [1784294724.009502538] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1513
[INFO] [1784294724.561854038] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1517
[INFO] [1784294725.060566490] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1521
[INFO] [1784294725.561662849] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1524
[INFO] [1784294726.109075133] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1528
[INFO] [1784294726.610936494] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1531
[INFO] [1784294727.110786556] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1535
[INFO] [1784294727.625690048] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1540
[INFO] [1784294728.159117842] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1544
[INFO] [1784294728.660367996] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1549
[INFO] [1784294729.215285561] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1556
[INFO] [1784294729.759043951] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1562
[INFO] [1784294730.263808611] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1567
[INFO] [1784294730.809279450] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1574
[INFO] [1784294731.310451009] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1579
[INFO] [1784294731.859605964] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1585
[INFO] [1784294732.410054660] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1591
[INFO] [1784294732.959021406] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1598
[INFO] [1784294733.509068072] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1604
[INFO] [1784294734.063402379] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1609
[INFO] [1784294734.610415322] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1614
[INFO] [1784294735.159777918] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1620
[INFO] [1784294735.659152704] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1625
[INFO] [1784294736.209073684] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1632
[INFO] [1784294736.710048615] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1637
[INFO] [1784294737.210058106] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1643
[INFO] [1784294737.778286911] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1649
[INFO] [1784294738.310100026] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1654
[INFO] [1784294738.860425501] [unitree_safe_cmd_node]: Move x=0.200, z=0.061, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1660
[INFO] [1784294739.409486239] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1666
[INFO] [1784294739.959112564] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1672
[INFO] [1784294740.510871521] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1679
[INFO] [1784294741.061301521] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1685
[INFO] [1784294741.562427973] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1691
[INFO] [1784294742.065558553] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1696
[INFO] [1784294742.609394640] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1702
[INFO] [1784294743.161835970] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1708
[INFO] [1784294743.713025498] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1713
[INFO] [1784294744.262343947] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1719
[INFO] [1784294744.813037516] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1724
[INFO] [1784294745.362492344] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1730
[INFO] [1784294745.909480541] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1735
[INFO] [1784294746.409299582] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1740
[INFO] [1784294746.913600010] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1745
[INFO] [1784294747.459120278] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1751
[INFO] [1784294748.009145624] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1756
[INFO] [1784294748.510923013] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1761
[INFO] [1784294749.011091292] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1766
[INFO] [1784294749.559417954] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1771
