[INFO] [1783262229.766819722] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[WARN] [1783262229.772436282] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1783262230.312486581] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=2
[WARN] [1783262230.859166229] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=5
[WARN] [1783262231.362331888] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=6
[WARN] [1783262231.909102512] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=11
[WARN] [1783262232.409420914] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=13
[WARN] [1783262232.960040351] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=16
[WARN] [1783262233.460787368] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=17
[WARN] [1783262234.009545360] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=19
[WARN] [1783262234.559950872] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=22
[WARN] [1783262235.060830435] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=24
[WARN] [1783262235.561133283] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=26
[WARN] [1783262236.109763622] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=28
[WARN] [1783262236.659492064] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=30
[WARN] [1783262237.164959718] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=31
[WARN] [1783262237.709752060] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=36
[WARN] [1783262238.209779477] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=41
[WARN] [1783262238.713123888] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=44
[WARN] [1783262239.259523525] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=46
[WARN] [1783262239.759560925] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=48
[WARN] [1783262240.262712468] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=50
[INFO] [1783262240.810774762] [unitree_safe_cmd_node]: Move x=0.500, z=-0.070, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=51
[INFO] [1783262258.809787514] [unitree_safe_cmd_node]: Move x=0.500, z=0.259, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=199
[INFO] [1783262259.359341829] [unitree_safe_cmd_node]: Move x=0.500, z=0.009, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=205
[INFO] [1783262259.860131107] [unitree_safe_cmd_node]: Move x=0.500, z=-0.167, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=211
[INFO] [1783262260.409489769] [unitree_safe_cmd_node]: Move x=0.500, z=-0.354, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=215
[INFO] [1783262260.959339192] [unitree_safe_cmd_node]: Move x=0.500, z=-0.412, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=221
[INFO] [1783262261.460470364] [unitree_safe_cmd_node]: Move x=0.500, z=-0.260, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=225
[INFO] [1783262262.009437497] [unitree_safe_cmd_node]: Move x=0.500, z=-0.114, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=230
[INFO] [1783262262.561072428] [unitree_safe_cmd_node]: Move x=0.500, z=0.045, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=236
[INFO] [1783262263.109541022] [unitree_safe_cmd_node]: Move x=0.500, z=0.146, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=241
[INFO] [1783262263.610539679] [unitree_safe_cmd_node]: Move x=0.500, z=0.163, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=246
[INFO] [1783262264.109846878] [unitree_safe_cmd_node]: Move x=0.500, z=0.163, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=250
[INFO] [1783262264.659511111] [unitree_safe_cmd_node]: Move x=0.500, z=0.064, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=256
[INFO] [1783262265.209546200] [unitree_safe_cmd_node]: Move x=0.500, z=0.021, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=261
[INFO] [1783262265.709293151] [unitree_safe_cmd_node]: Move x=0.500, z=-0.070, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=266
[INFO] [1783262266.210026585] [unitree_safe_cmd_node]: Move x=0.500, z=-0.083, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=272
[INFO] [1783262266.709654237] [unitree_safe_cmd_node]: Move x=0.500, z=-0.082, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=277
[INFO] [1783262267.259493385] [unitree_safe_cmd_node]: Move x=0.500, z=0.104, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=283
[INFO] [1783262267.809367029] [unitree_safe_cmd_node]: Move x=0.500, z=0.187, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=289
[INFO] [1783262268.309399073] [unitree_safe_cmd_node]: Move x=0.500, z=0.283, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=294
[INFO] [1783262268.859409775] [unitree_safe_cmd_node]: Move x=0.500, z=0.243, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=300
[INFO] [1783262269.359388473] [unitree_safe_cmd_node]: Move x=0.500, z=0.236, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=305
[INFO] [1783262269.859633096] [unitree_safe_cmd_node]: Move x=0.500, z=0.125, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=311
[INFO] [1783262270.362992436] [unitree_safe_cmd_node]: Move x=0.500, z=0.019, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=317
[INFO] [1783262270.909545437] [unitree_safe_cmd_node]: Move x=0.500, z=-0.047, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=323
[INFO] [1783262271.459901617] [unitree_safe_cmd_node]: Move x=0.500, z=-0.075, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=329
[INFO] [1783262271.961749503] [unitree_safe_cmd_node]: Move x=0.500, z=-0.017, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=334
[INFO] [1783262272.509689059] [unitree_safe_cmd_node]: Move x=0.500, z=-0.035, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=339
[INFO] [1783262273.059135620] [unitree_safe_cmd_node]: Move x=0.500, z=-0.047, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=345
[INFO] [1783262273.609347573] [unitree_safe_cmd_node]: Move x=0.500, z=-0.026, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=350
[INFO] [1783262274.109474335] [unitree_safe_cmd_node]: Move x=0.500, z=-0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=355
[INFO] [1783262274.659119588] [unitree_safe_cmd_node]: Move x=0.500, z=-0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=361
[INFO] [1783262275.159546036] [unitree_safe_cmd_node]: Move x=0.500, z=0.008, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=366
[INFO] [1783262275.709376443] [unitree_safe_cmd_node]: Move x=0.500, z=-0.016, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=371
[INFO] [1783262276.209813675] [unitree_safe_cmd_node]: Move x=0.500, z=-0.138, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=376
[INFO] [1783262276.711485075] [unitree_safe_cmd_node]: Move x=0.500, z=-0.139, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=381
[INFO] [1783262277.259315794] [unitree_safe_cmd_node]: Move x=0.500, z=-0.105, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=387
[INFO] [1783262277.759460380] [unitree_safe_cmd_node]: Move x=0.500, z=-0.104, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=392
[INFO] [1783262278.259783304] [unitree_safe_cmd_node]: Move x=0.500, z=-0.143, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=397
[INFO] [1783262278.760593246] [unitree_safe_cmd_node]: Move x=0.500, z=-0.118, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=402
[INFO] [1783262279.310611112] [unitree_safe_cmd_node]: Move x=0.500, z=-0.080, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=407
[INFO] [1783262279.859671679] [unitree_safe_cmd_node]: Move x=0.500, z=-0.061, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=413
[INFO] [1783262280.409474340] [unitree_safe_cmd_node]: Move x=0.500, z=-0.043, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=418
[INFO] [1783262280.909754574] [unitree_safe_cmd_node]: Move x=0.500, z=-0.106, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=423
[INFO] [1783262281.459646804] [unitree_safe_cmd_node]: Move x=0.500, z=-0.101, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=429
[INFO] [1783262282.009390424] [unitree_safe_cmd_node]: Move x=0.500, z=-0.090, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=434
[INFO] [1783262282.559187643] [unitree_safe_cmd_node]: Move x=0.500, z=-0.069, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=440
[INFO] [1783262283.109705581] [unitree_safe_cmd_node]: Move x=0.500, z=-0.039, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=445
[INFO] [1783262283.659420239] [unitree_safe_cmd_node]: Move x=0.500, z=-0.037, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=451
[INFO] [1783262284.159474516] [unitree_safe_cmd_node]: Move x=0.500, z=-0.006, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=456
[INFO] [1783262284.709568444] [unitree_safe_cmd_node]: Move x=0.500, z=0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=461
[INFO] [1783262285.259353471] [unitree_safe_cmd_node]: Move x=0.500, z=-0.028, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=467
[INFO] [1783262285.759490436] [unitree_safe_cmd_node]: Move x=0.500, z=-0.035, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=472
[INFO] [1783262286.309372712] [unitree_safe_cmd_node]: Move x=0.500, z=0.001, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=477
[INFO] [1783262286.859350221] [unitree_safe_cmd_node]: Move x=0.500, z=-0.005, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=483
[INFO] [1783262287.409371923] [unitree_safe_cmd_node]: Move x=0.500, z=0.032, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=488
[INFO] [1783262287.959145108] [unitree_safe_cmd_node]: Move x=0.500, z=0.035, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=494
[INFO] [1783262288.459533118] [unitree_safe_cmd_node]: Move x=0.500, z=0.010, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=499
[INFO] [1783262289.009244541] [unitree_safe_cmd_node]: Move x=0.500, z=0.014, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=504
[INFO] [1783262289.509372609] [unitree_safe_cmd_node]: Move x=0.500, z=-0.026, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=509
[INFO] [1783262290.059092255] [unitree_safe_cmd_node]: Move x=0.500, z=-0.032, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=515
[INFO] [1783262290.559206659] [unitree_safe_cmd_node]: Move x=0.500, z=-0.013, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=520
[INFO] [1783262291.109851571] [unitree_safe_cmd_node]: Move x=0.500, z=-0.028, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=525
[INFO] [1783262291.659567825] [unitree_safe_cmd_node]: Move x=0.500, z=-0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=530
[INFO] [1783262292.160377921] [unitree_safe_cmd_node]: Move x=0.500, z=-0.031, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=535
[INFO] [1783262292.709108619] [unitree_safe_cmd_node]: Move x=0.500, z=-0.003, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=541
[INFO] [1783262293.209495635] [unitree_safe_cmd_node]: Move x=0.500, z=0.040, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=546
[INFO] [1783262293.759161807] [unitree_safe_cmd_node]: Move x=0.500, z=0.017, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=552
[INFO] [1783262294.309872895] [unitree_safe_cmd_node]: Move x=0.500, z=-0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=557
[INFO] [1783262294.811221785] [unitree_safe_cmd_node]: Move x=0.500, z=-0.011, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=562
[INFO] [1783262295.359142130] [unitree_safe_cmd_node]: Move x=0.500, z=-0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=568
[INFO] [1783262295.859319124] [unitree_safe_cmd_node]: Move x=0.500, z=-0.049, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=573
[INFO] [1783262296.409499225] [unitree_safe_cmd_node]: Move x=0.500, z=-0.023, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=578
[INFO] [1783262296.960050757] [unitree_safe_cmd_node]: Move x=0.500, z=-0.020, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=584
[INFO] [1783262297.509507963] [unitree_safe_cmd_node]: Move x=0.500, z=-0.010, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=589
[INFO] [1783262298.009442487] [unitree_safe_cmd_node]: Move x=0.500, z=-0.011, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=594
[INFO] [1783262298.559327317] [unitree_safe_cmd_node]: Move x=0.500, z=-0.016, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=600
[INFO] [1783262299.109829279] [unitree_safe_cmd_node]: Move x=0.500, z=-0.021, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=605
[INFO] [1783262299.659411031] [unitree_safe_cmd_node]: Move x=0.500, z=0.003, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=611
[INFO] [1783262300.159544022] [unitree_safe_cmd_node]: Move x=0.500, z=0.005, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=616
[INFO] [1783262300.709520629] [unitree_safe_cmd_node]: Move x=0.500, z=0.061, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=621
[INFO] [1783262301.209546962] [unitree_safe_cmd_node]: Move x=0.500, z=0.054, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=626
[INFO] [1783262301.711854556] [unitree_safe_cmd_node]: Move x=0.500, z=-0.046, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=631
[INFO] [1783262302.259290824] [unitree_safe_cmd_node]: Move x=0.500, z=-0.036, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=637
[INFO] [1783262302.809700335] [unitree_safe_cmd_node]: Move x=0.500, z=-0.068, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=642
[INFO] [1783262303.359142242] [unitree_safe_cmd_node]: Move x=0.500, z=-0.083, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=648
