[INFO] [1784543078.128724934] [route_recorder]: route_recorder started
[INFO] [1784543078.132452991] [route_recorder]: odom_topic: /Odometry
[INFO] [1784543078.135937812] [route_recorder]: route_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/xbf0720-2.csv
[INFO] [1784543078.138336458] [route_recorder]: raw_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/raw/xbf0720-2.raw.csv
[INFO] [1784543078.141033458] [route_recorder]: adaptive sampling: straight=0.20m, turn=0.10m, enter=5.0deg/2 samples, exit=2.0deg over 0.25m
[INFO] [1784543152.518361716] [route_recorder]: saved point 172: x=43.909, y=1.152, yaw=0.031, mode=straight
[INFO] [1784543153.015916303] [route_recorder]: saved point 173: x=44.320, y=1.154, yaw=0.036, mode=straight
[INFO] [1784543153.261555450] [route_recorder]: saved point 174: x=44.538, y=1.184, yaw=0.055, mode=straight
[INFO] [1784543153.590678084] [route_recorder]: saved point 175: x=44.826, y=1.192, yaw=0.043, mode=straight
[INFO] [1784543154.012722748] [route_recorder]: saved point 176: x=45.109, y=1.217, yaw=0.036, mode=straight
[INFO] [1784543154.445466653] [route_recorder]: saved point 177: x=45.342, y=1.262, yaw=0.063, mode=straight
[INFO] [1784543154.789511814] [route_recorder]: saved point 178: x=45.563, y=1.274, yaw=0.032, mode=straight
[INFO] [1784543155.254416657] [route_recorder]: saved point 179: x=45.768, y=1.300, yaw=0.070, mode=straight
[INFO] [1784543155.558991752] [route_recorder]: saved point 180: x=46.095, y=1.333, yaw=0.051, mode=straight
[INFO] [1784543155.823779184] [route_recorder]: saved point 181: x=46.326, y=1.337, yaw=0.038, mode=straight
[INFO] [1784543156.014339447] [route_recorder]: saved point 182: x=46.648, y=1.366, yaw=0.051, mode=straight
[INFO] [1784543156.208503812] [route_recorder]: saved point 183: x=46.907, y=1.404, yaw=0.045, mode=straight
[INFO] [1784543156.413661303] [route_recorder]: saved point 184: x=47.231, y=1.430, yaw=0.055, mode=straight
[INFO] [1784543156.621524050] [route_recorder]: saved point 185: x=47.570, y=1.449, yaw=0.045, mode=straight
[INFO] [1784543156.835851567] [route_recorder]: saved point 186: x=47.801, y=1.448, yaw=0.066, mode=straight
[INFO] [1784543157.152390216] [route_recorder]: saved point 187: x=48.128, y=1.479, yaw=0.075, mode=straight
[INFO] [1784543157.339107758] [route_recorder]: saved point 188: x=48.387, y=1.492, yaw=0.055, mode=straight
[INFO] [1784543157.618724905] [route_recorder]: saved point 189: x=48.648, y=1.537, yaw=0.072, mode=straight
[INFO] [1784543158.172449754] [route_recorder]: saved point 190: x=48.878, y=1.572, yaw=0.054, mode=straight
[INFO] [1784543158.842767650] [route_recorder]: saved point 191: x=49.077, y=1.635, yaw=0.055, mode=straight
[INFO] [1784543159.229998265] [route_recorder]: saved point 192: x=49.329, y=1.653, yaw=0.080, mode=straight
[INFO] [1784543159.578137120] [route_recorder]: saved point 193: x=49.669, y=1.663, yaw=0.069, mode=straight
[INFO] [1784543159.690525664] [route_recorder]: saved point 194: x=49.874, y=1.657, yaw=0.081, mode=straight
[INFO] [1784543160.049175969] [route_recorder]: saved point 195: x=50.100, y=1.643, yaw=0.065, mode=straight
[INFO] [1784543160.369425826] [route_recorder]: saved point 196: x=50.568, y=1.750, yaw=0.077, mode=straight
[INFO] [1784543160.761486884] [route_recorder]: saved point 197: x=50.921, y=1.770, yaw=0.080, mode=straight
