[INFO] [0001202327.695644096] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[WARN] [0001202327.702750496] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [0001202328.237796704] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=3
[WARN] [0001202328.787813536] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=5
[WARN] [0001202329.337768096] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=7
[WARN] [0001202329.837851584] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=8
[WARN] [0001202330.338058496] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=10
[WARN] [0001202330.887664224] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=13
[WARN] [0001202331.387815872] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=15
[WARN] [0001202331.937617152] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=19
[WARN] [0001202332.437998112] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=21
[WARN] [0001202332.987642464] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=24
[WARN] [0001202333.488563872] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=26
[WARN] [0001202334.037717952] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=27
[WARN] [0001202334.538349088] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=30
[WARN] [0001202335.038640928] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=35
[WARN] [0001202335.587879424] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=39
[WARN] [0001202336.137719552] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=44
[WARN] [0001202336.687647008] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=48
[INFO] [0001202337.237290048] [unitree_safe_cmd_node]: Move x=0.000, z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=50
[INFO] [0001202361.137707392] [unitree_safe_cmd_node]: Move x=0.250, z=-0.004, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=253
[INFO] [0001202361.687337536] [unitree_safe_cmd_node]: Move x=0.250, z=-0.142, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=259
[INFO] [0001202362.187703904] [unitree_safe_cmd_node]: Move x=0.250, z=-0.069, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=264
[INFO] [0001202362.687946336] [unitree_safe_cmd_node]: Move x=0.250, z=-0.063, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=269
[INFO] [0001202363.237760000] [unitree_safe_cmd_node]: Move x=0.250, z=-0.024, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=274
[INFO] [0001202363.737740672] [unitree_safe_cmd_node]: Move x=0.250, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=280
[INFO] [0001202364.288044096] [unitree_safe_cmd_node]: Move x=0.250, z=0.118, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=286
[INFO] [0001202364.837840096] [unitree_safe_cmd_node]: Move x=0.250, z=0.093, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=291
[INFO] [0001202365.337921344] [unitree_safe_cmd_node]: Move x=0.250, z=0.072, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=297
[INFO] [0001202365.887768000] [unitree_safe_cmd_node]: Move x=0.250, z=-0.040, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=303
[INFO] [0001202366.387806144] [unitree_safe_cmd_node]: Move x=0.250, z=-0.040, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=308
[INFO] [0001202366.887806880] [unitree_safe_cmd_node]: Move x=0.250, z=-0.009, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=313
[INFO] [0001202367.388673152] [unitree_safe_cmd_node]: Move x=0.125, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=318
[INFO] [0001202367.937775232] [unitree_safe_cmd_node]: Move x=0.125, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=323
[INFO] [0001202368.437962784] [unitree_safe_cmd_node]: Move x=0.250, z=0.377, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=329
[INFO] [0001202368.937719680] [unitree_safe_cmd_node]: Move x=0.250, z=0.167, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=333
[INFO] [0001202369.437927296] [unitree_safe_cmd_node]: Move x=0.250, z=-0.196, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=339
[INFO] [0001202369.987832832] [unitree_safe_cmd_node]: Move x=0.250, z=-0.353, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=345
[INFO] [0001202370.488326368] [unitree_safe_cmd_node]: Move x=0.125, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=350
[INFO] [0001202371.037775552] [unitree_safe_cmd_node]: Move x=0.125, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=356
[INFO] [0001202371.587835840] [unitree_safe_cmd_node]: Move x=0.125, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=361
[INFO] [0001202372.137649216] [unitree_safe_cmd_node]: Move x=0.250, z=0.362, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=366
[INFO] [0001202372.637780416] [unitree_safe_cmd_node]: Move x=0.250, z=0.135, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=371
[INFO] [0001202373.188066816] [unitree_safe_cmd_node]: Move x=0.250, z=0.098, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=377
[INFO] [0001202373.737848864] [unitree_safe_cmd_node]: Move x=0.250, z=0.033, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=383
[INFO] [0001202374.287311712] [unitree_safe_cmd_node]: Move x=0.250, z=-0.038, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=389
[INFO] [0001202374.787607296] [unitree_safe_cmd_node]: Move x=0.250, z=-0.090, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=394
[INFO] [0001202375.288007072] [unitree_safe_cmd_node]: Move x=0.250, z=-0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=399
[INFO] [0001202375.837735008] [unitree_safe_cmd_node]: Move x=0.250, z=0.019, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=405
[INFO] [0001202376.388747936] [unitree_safe_cmd_node]: Move x=0.250, z=0.033, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=411
[INFO] [0001202376.889764928] [unitree_safe_cmd_node]: Move x=0.250, z=0.017, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=416
[INFO] [0001202377.437709888] [unitree_safe_cmd_node]: Move x=0.250, z=-0.010, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=421
[INFO] [0001202377.987599296] [unitree_safe_cmd_node]: Move x=0.250, z=-0.034, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=427
[INFO] [0001202378.488162816] [unitree_safe_cmd_node]: Move x=0.250, z=-0.009, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=432
[INFO] [0001202378.992106784] [unitree_safe_cmd_node]: Move x=0.250, z=0.032, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=438
[INFO] [0001202379.537460512] [unitree_safe_cmd_node]: Move x=0.250, z=0.010, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=443
[INFO] [0001202380.087702848] [unitree_safe_cmd_node]: Move x=0.250, z=-0.021, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=448
[INFO] [0001202380.588036256] [unitree_safe_cmd_node]: Move x=0.250, z=-0.036, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=453
[INFO] [0001202381.088131552] [unitree_safe_cmd_node]: Move x=0.250, z=-0.061, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=458
[INFO] [0001202381.637615616] [unitree_safe_cmd_node]: Move x=0.250, z=0.128, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=463
[INFO] [0001202382.137727264] [unitree_safe_cmd_node]: Move x=0.250, z=0.094, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=467
[INFO] [0001202382.637763168] [unitree_safe_cmd_node]: Move x=0.250, z=0.039, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=471
[INFO] [0001202383.187600896] [unitree_safe_cmd_node]: Move x=0.250, z=-0.036, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=477
[INFO] [0001202383.737870336] [unitree_safe_cmd_node]: Move x=0.250, z=0.029, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=482
[INFO] [0001202384.287592000] [unitree_safe_cmd_node]: Move x=0.250, z=-0.019, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=488
[INFO] [0001202384.837707424] [unitree_safe_cmd_node]: Move x=0.250, z=-0.038, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=493
[INFO] [0001202385.337858432] [unitree_safe_cmd_node]: Move x=0.250, z=-0.039, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=498
[INFO] [0001202385.887276064] [unitree_safe_cmd_node]: Move x=0.250, z=0.142, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=504
[INFO] [0001202386.388234176] [unitree_safe_cmd_node]: Move x=0.250, z=0.135, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=509
[INFO] [0001202386.937911136] [unitree_safe_cmd_node]: Move x=0.250, z=0.073, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=514
[INFO] [0001202387.437674240] [unitree_safe_cmd_node]: Move x=0.250, z=-0.023, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=519
[INFO] [0001202387.987789792] [unitree_safe_cmd_node]: Move x=0.250, z=-0.051, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=524
[INFO] [0001202388.491739424] [unitree_safe_cmd_node]: Move x=0.250, z=0.064, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=529
[INFO] [0001202389.037620192] [unitree_safe_cmd_node]: Move x=0.250, z=0.017, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=534
[INFO] [0001202389.538022880] [unitree_safe_cmd_node]: Move x=0.250, z=0.012, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=540
[INFO] [0001202390.037793088] [unitree_safe_cmd_node]: Move x=0.250, z=-0.032, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=545
[INFO] [0001202390.587726624] [unitree_safe_cmd_node]: Move x=0.250, z=-0.031, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=551
[INFO] [0001202391.087845056] [unitree_safe_cmd_node]: Move x=0.250, z=-0.024, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=556
[INFO] [0001202391.590166304] [unitree_safe_cmd_node]: Move x=0.250, z=-0.071, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=561
[INFO] [0001202392.137821792] [unitree_safe_cmd_node]: Move x=0.250, z=-0.063, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=567
[INFO] [0001202392.638065568] [unitree_safe_cmd_node]: Move x=0.250, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=572
[INFO] [0001202393.187966720] [unitree_safe_cmd_node]: Move x=0.250, z=0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=578
[INFO] [0001202393.687887968] [unitree_safe_cmd_node]: Move x=0.250, z=-0.016, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=583
[INFO] [0001202394.237780320] [unitree_safe_cmd_node]: Move x=0.250, z=-0.044, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=589
[INFO] [0001202394.738087616] [unitree_safe_cmd_node]: Move x=0.250, z=-0.015, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=594
[INFO] [0001202395.238001568] [unitree_safe_cmd_node]: Move x=0.250, z=0.094, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=599
[INFO] [0001202395.787504704] [unitree_safe_cmd_node]: Move x=0.250, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=605
[INFO] [0001202396.337913792] [unitree_safe_cmd_node]: Move x=0.250, z=-0.042, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=610
[INFO] [0001202396.887701184] [unitree_safe_cmd_node]: Move x=0.250, z=-0.070, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=616
[INFO] [0001202397.387888448] [unitree_safe_cmd_node]: Move x=0.250, z=-0.026, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=620
[INFO] [0001202397.887794432] [unitree_safe_cmd_node]: Move x=0.250, z=-0.008, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=624
[INFO] [0001202398.388583168] [unitree_safe_cmd_node]: Move x=0.250, z=-0.019, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=631
[INFO] [0001202398.937740640] [unitree_safe_cmd_node]: Move x=0.250, z=-0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=636
[INFO] [0001202399.437731264] [unitree_safe_cmd_node]: Move x=0.250, z=-0.021, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=641
[INFO] [0001202399.987922720] [unitree_safe_cmd_node]: Move x=0.250, z=0.103, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=646
[INFO] [0001202400.487778016] [unitree_safe_cmd_node]: Move x=0.250, z=0.034, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=651
[INFO] [0001202401.037724992] [unitree_safe_cmd_node]: Move x=0.250, z=-0.005, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=656
[INFO] [0001202401.587734752] [unitree_safe_cmd_node]: Move x=0.250, z=-0.046, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=661
[INFO] [0001202402.088142752] [unitree_safe_cmd_node]: Move x=0.250, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=666
[INFO] [0001202402.637582080] [unitree_safe_cmd_node]: Move x=0.250, z=0.045, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=671
[INFO] [0001202403.137567264] [unitree_safe_cmd_node]: Move x=0.250, z=0.047, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=676
[INFO] [0001202403.637778816] [unitree_safe_cmd_node]: Move x=0.250, z=-0.003, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=680
[INFO] [0001202404.187907200] [unitree_safe_cmd_node]: Move x=0.250, z=-0.046, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=686
[INFO] [0001202404.739897984] [unitree_safe_cmd_node]: Move x=0.250, z=0.023, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=691
