# idx stamp x y z qx qy qz qw yaw pcd_file
160 1778824443.975338459 45.240624 -12.777497 9.782333 -0.004596676 0.022752331 -0.035231815 0.999109564 -0.070741092 keyframe_000160.pcd
161 1778824445.275034904 46.241947 -12.792844 9.990675 -0.001081651 0.008059238 -0.021953577 0.999725922 -0.043932353 keyframe_000161.pcd
162 1778824446.472357988 47.249066 -12.828134 10.187120 -0.014353575 0.021997989 -0.020456258 0.999445649 -0.041572441 keyframe_000162.pcd
163 1778824446.775331020 47.474380 -12.766647 10.273183 -0.051854166 0.017097167 0.119066109 0.991383929 0.236764182 keyframe_000163.pcd
164 1778824446.974309683 47.540288 -12.666781 10.284311 -0.098651365 -0.002310846 0.277223993 0.955724555 0.559812296 keyframe_000164.pcd
165 1778824447.173190594 47.539883 -12.556946 10.292614 -0.148790224 0.000723300 0.450144290 0.880472069 0.926979189 keyframe_000165.pcd
166 1778824447.272656202 47.526822 -12.504491 10.310479 -0.158047247 -0.000475408 0.538629144 0.827586543 1.130820439 keyframe_000166.pcd
167 1778824447.375294447 47.504282 -12.460691 10.302903 -0.164192019 -0.008345700 0.633616403 0.755977238 1.368628138 keyframe_000167.pcd
168 1778824447.475092411 47.463930 -12.427192 10.293080 -0.191803565 0.007813725 0.698200402 0.689685825 1.544856103 keyframe_000168.pcd
169 1778824447.574353695 47.423667 -12.396820 10.282770 -0.211013782 0.003558476 0.756791822 0.618649060 1.725186118 keyframe_000169.pcd
170 1778824447.774131536 47.310506 -12.327846 10.230197 -0.233995093 -0.014325273 0.874350755 0.424913920 2.185594950 keyframe_000170.pcd
171 1778824447.872836351 47.247926 -12.320367 10.206655 -0.229443048 -0.035497123 0.920310898 0.314839154 2.433944337 keyframe_000171.pcd
172 1778824447.968430996 47.176873 -12.313516 10.194383 -0.239083651 -0.045545226 0.942673954 0.228320953 2.616947092 keyframe_000172.pcd
173 1778824448.072678804 47.112523 -12.330776 10.180422 -0.244037838 -0.037383976 0.963074853 0.107400181 2.884953139 keyframe_000173.pcd
174 1778824448.172351122 47.065489 -12.332645 10.169873 -0.236822569 -0.024215843 0.970966663 0.023503244 3.077274346 keyframe_000174.pcd
175 1778824448.370769262 46.972259 -12.383501 10.143654 -0.227983151 -0.025829761 0.970914777 -0.068417845 -3.005880427 keyframe_000175.pcd
176 1778824448.674372673 46.833613 -12.449307 10.112094 -0.221093093 -0.005024393 0.962785335 -0.155360865 -2.806953541 keyframe_000176.pcd
177 1778824448.972651005 46.649649 -12.452928 10.097580 -0.210087519 -0.011564979 0.974936920 -0.072301369 -2.991695308 keyframe_000177.pcd
178 1778824449.175102949 46.514376 -12.404233 10.067437 -0.232993908 -0.000564954 0.970439587 0.062932727 3.003921078 keyframe_000178.pcd
179 1778824449.274882078 46.460490 -12.371793 10.046739 -0.220162994 -0.017049360 0.964564184 0.144407445 2.820917368 keyframe_000179.pcd
180 1778824449.475239277 46.387894 -12.264329 10.028732 -0.213768700 0.014449940 0.926182419 0.310290619 2.470475117 keyframe_000180.pcd
181 1778824449.575239897 46.379955 -12.197693 10.021648 -0.214080422 0.008355867 0.892990424 0.395812903 2.272947574 keyframe_000181.pcd
182 1778824449.674738169 46.375113 -12.134744 10.017657 -0.214823133 0.005298673 0.850828977 0.479492438 2.073984340 keyframe_000182.pcd
183 1778824449.774519920 46.379251 -12.061553 10.001021 -0.204089190 0.001254260 0.801740582 0.561745555 1.877981585 keyframe_000183.pcd
184 1778824449.972254276 46.401100 -11.935335 10.022912 -0.159017346 0.014594426 0.723706258 0.671378983 1.620312697 keyframe_000184.pcd
185 1778824450.276199102 46.439438 -11.703833 10.021836 -0.146456631 0.005072868 0.654123242 0.742056269 1.423119260 keyframe_000185.pcd
186 1778824451.376203060 46.604548 -10.687151 10.065841 -0.159333661 0.004877589 0.617245693 0.770452301 1.325245517 keyframe_000186.pcd
187 1778824452.475192070 46.819714 -9.670488 10.117538 -0.149156365 0.005591975 0.611742441 0.776847665 1.311701723 keyframe_000187.pcd
188 1778824452.775057793 46.943231 -9.404379 10.139509 -0.117753688 -0.010636335 0.499503130 0.858206013 1.043431025 keyframe_000188.pcd
189 1778824452.976092339 47.092722 -9.270571 10.178196 -0.084527777 0.015167747 0.376783752 0.922311769 0.768960165 keyframe_000189.pcd
190 1778824453.175142765 47.252400 -9.198391 10.215114 -0.054214293 0.014400068 0.277282978 0.959149414 0.560057543 keyframe_000190.pcd
191 1778824453.574819326 47.604864 -9.105559 10.302165 -0.032558174 0.019208387 0.151362811 0.987755184 0.302710773 keyframe_000191.pcd
192 1778824453.876094103 47.876106 -9.086121 10.353363 0.005566845 0.011622100 0.054048831 0.998455137 0.108299263 keyframe_000192.pcd
193 1778824454.974619627 48.922000 -9.133784 10.600112 -0.000228321 0.005557878 -0.012629186 0.999904776 -0.025262751 keyframe_000193.pcd
