# idx stamp x y z qx qy qz qw yaw pcd_file
123 1778846241.510283709 6.560192 2.339439 1.989178 -0.158989305 -0.019054352 0.674460906 0.720736997 1.479584351 keyframe_000123.pcd
124 1778846241.810256481 6.561742 2.461025 1.990681 -0.172777623 -0.024979764 0.671327696 0.720307593 1.471315807 keyframe_000124.pcd
125 1778846242.110263824 6.559732 2.592280 1.989185 -0.167662053 -0.022525390 0.680076296 0.713357046 1.495285054 keyframe_000125.pcd
126 1778846242.410272360 6.561152 2.715567 1.988846 -0.178410382 -0.020537643 0.675466361 0.715187483 1.482024662 keyframe_000126.pcd
127 1778846242.710180044 6.559691 2.848234 1.987305 -0.179813718 -0.022374251 0.677576475 0.712780850 1.488048108 keyframe_000127.pcd
128 1778846243.010218859 6.566228 2.990958 1.987725 -0.161205158 -0.014997173 0.687346133 0.708055984 1.514975137 keyframe_000128.pcd
129 1778846243.310237885 6.559173 3.122128 1.993178 -0.187194181 -0.025573906 0.678424678 0.709960753 1.490617958 keyframe_000129.pcd
130 1778846243.610196829 6.548076 3.255013 1.993374 -0.175548424 -0.019593814 0.688565364 0.703332477 1.518573499 keyframe_000130.pcd
131 1778846244.010121107 6.556789 3.433251 1.993795 -0.186952228 -0.018118399 0.684117374 0.704772308 1.505691951 keyframe_000131.pcd
132 1778846244.310143948 6.557473 3.572457 1.992889 -0.183145042 -0.021898034 0.690372248 0.699545945 1.523790673 keyframe_000132.pcd
133 1778846244.610116482 6.556138 3.702505 1.994410 -0.176871462 -0.013774706 0.691803508 0.699953320 1.527224940 keyframe_000133.pcd
134 1778846244.810130596 6.537833 3.805319 1.990250 -0.187375593 -0.017162388 0.689673829 0.699246630 1.521285736 keyframe_000134.pcd
135 1778846245.011153698 6.526223 3.913382 1.981256 -0.187418745 -0.019620103 0.692096762 0.696772084 1.528391916 keyframe_000135.pcd
136 1778846245.310115576 6.524817 4.040898 1.985568 -0.178064242 -0.014750830 0.699024107 0.692416664 1.547892941 keyframe_000136.pcd
137 1778846245.510112286 6.512256 4.146699 1.989512 -0.191284878 -0.017087009 0.696075409 0.691807166 1.539481317 keyframe_000137.pcd
138 1778846245.710122585 6.498252 4.253616 1.964602 -0.194454141 -0.013870167 0.697253813 0.689806006 1.542592788 keyframe_000138.pcd
139 1778846246.010184288 6.496165 4.397993 1.977816 -0.177512248 -0.012741479 0.706068883 0.685415048 1.568113580 keyframe_000139.pcd
140 1778846246.210079908 6.492219 4.500162 1.983846 -0.192639502 -0.017494108 0.701897388 0.685510055 1.556280091 keyframe_000140.pcd
141 1778846246.410052061 6.488447 4.601574 1.975741 -0.193524854 -0.015962697 0.704487042 0.682635577 1.563682356 keyframe_000141.pcd
142 1778846246.610206127 6.488985 4.701178 1.985952 -0.183151811 -0.013742650 0.712879651 0.676808065 1.588085867 keyframe_000142.pcd
143 1778846247.010039330 6.465268 4.902379 1.979600 -0.195942943 -0.021766020 0.709000997 0.677089499 1.577312917 keyframe_000143.pcd
144 1778846247.210091591 6.466557 5.003978 1.965582 -0.198423702 -0.026689144 0.710827314 0.674270164 1.583152200 keyframe_000144.pcd
145 1778846247.510107279 6.450701 5.125905 1.963406 -0.192594006 -0.013569222 0.714670141 0.672287152 1.593433852 keyframe_000145.pcd
146 1778846247.910031796 6.445902 5.222185 1.968930 -0.187067100 -0.012646946 0.691957882 0.697165866 1.527433635 keyframe_000146.pcd
147 1778846248.011009216 6.458906 5.232598 1.970974 -0.182936823 -0.017951383 0.660489420 0.727987357 1.440512048 keyframe_000147.pcd
148 1778846248.110068798 6.484004 5.242083 1.977786 -0.174790485 -0.019522862 0.613949094 0.769502212 1.318466701 keyframe_000148.pcd
149 1778846248.210099459 6.516726 5.251997 1.987944 -0.155835831 -0.010675547 0.554922724 0.817105866 1.171661520 keyframe_000149.pcd
150 1778846248.298104525 6.547499 5.250409 1.997269 -0.130775760 -0.006826261 0.493429488 0.859871178 1.028004671 keyframe_000150.pcd
151 1778846248.410215378 6.584439 5.232983 2.009074 -0.103189033 0.005847308 0.405689269 0.908148694 0.831498232 keyframe_000151.pcd
152 1778846248.611055136 6.669707 5.222881 2.016001 -0.073021103 0.019581279 0.238872750 0.968103456 0.478975528 keyframe_000152.pcd
153 1778846248.710112095 6.709235 5.219855 2.038801 -0.051451943 0.020237380 0.194459715 0.979351094 0.389236223 keyframe_000153.pcd
154 1778846248.809917688 6.755172 5.217498 2.068136 -0.034537947 0.006950247 0.149312387 0.988162251 0.299136195 keyframe_000154.pcd
155 1778846248.909724951 6.828342 5.226945 2.098853 -0.031699144 0.002285429 0.117701615 0.992540312 0.235695295 keyframe_000155.pcd
156 1778846249.109517336 7.009986 5.247132 2.146324 -0.007910763 -0.000168253 0.082625548 0.996549251 0.165437218 keyframe_000156.pcd
157 1778846249.311195612 7.178448 5.258442 2.211589 0.001785556 -0.017814410 0.062680542 0.997873042 0.125439634 keyframe_000157.pcd
158 1778846249.411116362 7.279131 5.260629 2.237686 -0.000155696 0.003685506 0.055757103 0.998437549 0.111573196 keyframe_000158.pcd
159 1778846249.610113382 7.468771 5.258030 2.287302 -0.009769698 -0.009363317 0.048849145 0.998714495 0.097927495 keyframe_000159.pcd
160 1778846249.811007738 7.663502 5.259128 2.340166 -0.007882231 -0.007736605 0.045841136 0.998887684 0.091841267 keyframe_000160.pcd
161 1778846249.910092831 7.767654 5.263018 2.372946 -0.007558257 0.000995642 0.037570141 0.999264913 0.075140932 keyframe_000161.pcd
162 1778846250.109987974 7.938721 5.273461 2.416647 -0.012262908 -0.010528694 0.042555272 0.998963371 0.085401362 keyframe_000162.pcd
163 1778846250.410179138 8.051754 5.272819 2.455735 -0.008073209 -0.013968180 0.042217465 0.998978177 0.084706815 keyframe_000163.pcd
164 1778846251.410156488 8.159670 5.266996 2.475350 -0.004165841 -0.018060671 0.033750546 0.999258404 0.067696600 keyframe_000164.pcd
165 1778846251.710136175 8.277374 5.285654 2.512710 -0.002575826 -0.025456857 0.042505474 0.998768541 0.085249838 keyframe_000165.pcd
166 1778846252.105666876 8.321100 5.333752 2.533607 -0.034421719 -0.031550998 0.109064645 0.992937351 0.220886035 keyframe_000166.pcd
167 1778846252.210194111 8.316777 5.346574 2.529278 -0.045262468 -0.024325024 0.174236284 0.983362252 0.352296590 keyframe_000167.pcd
168 1778846252.410002708 8.299257 5.395341 2.524335 -0.077109664 -0.014680445 0.321139478 0.943773288 0.654262958 keyframe_000168.pcd
169 1778846252.510173798 8.284872 5.417466 2.514569 -0.104417187 0.000071513 0.400853036 0.910172450 0.821625879 keyframe_000169.pcd
170 1778846252.610049009 8.261115 5.425123 2.506926 -0.128272249 -0.009783690 0.477918672 0.868932824 0.993155029 keyframe_000170.pcd
171 1778846252.711004972 8.231683 5.433078 2.504934 -0.144554716 -0.007178852 0.556508267 0.818138709 1.175807505 keyframe_000171.pcd
172 1778846252.810972214 8.205715 5.431881 2.502275 -0.157274360 -0.010929324 0.624238089 0.765161508 1.344818822 keyframe_000172.pcd
173 1778846252.910094023 8.181876 5.439750 2.487752 -0.183953423 -0.011925953 0.659565756 0.728691926 1.437317805 keyframe_000173.pcd
174 1778846253.010977983 8.162667 5.446301 2.476254 -0.202903488 -0.024328470 0.683095131 0.701155719 1.503138474 keyframe_000174.pcd
175 1778846253.110955000 8.148846 5.447428 2.468599 -0.208265748 -0.026550590 0.717781742 0.663859785 1.603801711 keyframe_000175.pcd
176 1778846253.210050106 8.131796 5.433233 2.457498 -0.215476820 -0.026133542 0.761235941 0.611070061 1.739449015 keyframe_000176.pcd
177 1778846253.310988188 8.110753 5.419811 2.449767 -0.232072468 -0.016967963 0.804072742 0.547102808 1.890256794 keyframe_000177.pcd
178 1778846253.410120487 8.083136 5.406051 2.443185 -0.247245339 -0.010742342 0.845934590 0.472386509 2.063034434 keyframe_000178.pcd
179 1778846253.510050058 8.054473 5.393382 2.437788 -0.254156313 0.007343986 0.882478942 0.395703868 2.247213254 keyframe_000179.pcd
180 1778846253.610933542 8.025145 5.379809 2.427274 -0.263277924 0.021493787 0.904467493 0.334904922 2.390725270 keyframe_000180.pcd
181 1778846253.710929632 8.011281 5.353442 2.425875 -0.265793408 0.011935914 0.919768505 0.288508745 2.493298759 keyframe_000181.pcd
182 1778846253.811053991 8.001819 5.332165 2.424625 -0.267072018 0.003367688 0.929406616 0.254685173 2.566510322 keyframe_000182.pcd
183 1778846253.910978794 7.995901 5.320278 2.426009 -0.266758187 -0.010000618 0.936331079 0.228088071 2.620627269 keyframe_000183.pcd
184 1778846254.010082483 7.993085 5.314506 2.427088 -0.268568987 -0.010467616 0.943572845 0.193472000 2.698337546 keyframe_000184.pcd
185 1778846254.110033989 7.982513 5.300477 2.426124 -0.270491873 -0.008538935 0.952213461 0.141600697 2.816418142 keyframe_000185.pcd
186 1778846254.210974455 7.969217 5.289471 2.417720 -0.273765927 -0.004779777 0.957441691 0.091295013 2.931826757 keyframe_000186.pcd
187 1778846254.310035467 7.965304 5.280631 2.417106 -0.276411699 0.000002668 0.959258078 0.058485144 3.008858416 keyframe_000187.pcd
188 1778846254.410017967 7.965403 5.263638 2.415575 -0.280559179 -0.008315930 0.959311896 0.030628081 3.066286044 keyframe_000188.pcd
189 1778846254.510956049 7.959755 5.247154 2.406088 -0.289744342 -0.018073178 0.956933203 0.000649415 3.127513356 keyframe_000189.pcd
190 1778846254.711031914 7.896555 5.228030 2.396087 -0.278579455 -0.011756839 0.959864839 -0.030244916 -3.080560321 keyframe_000190.pcd
191 1778846254.910120487 7.775147 5.208011 2.356258 -0.274470436 -0.008214584 0.959880130 -0.056821087 -3.018155699 keyframe_000191.pcd
192 1778846255.111603737 7.628284 5.187306 2.320462 -0.274423945 -0.015080776 0.959389208 -0.063532800 -3.007343877 keyframe_000192.pcd
193 1778846255.310012579 7.480358 5.155645 2.294791 -0.277533222 -0.011668382 0.958013756 -0.071054929 -2.987688712 keyframe_000193.pcd
194 1778846255.510871649 7.362552 5.143382 2.251772 -0.275183562 -0.012818686 0.958827531 -0.068988794 -2.993416893 keyframe_000194.pcd
195 1778846255.611015797 7.325444 5.152572 2.237470 -0.284770582 -0.016867348 0.957508979 -0.042400033 -3.055985075 keyframe_000195.pcd
196 1778846255.710982561 7.297241 5.156646 2.228698 -0.281532141 -0.012607350 0.959298221 -0.018100591 -3.108745063 keyframe_000196.pcd
